50,115.150000
225,34.500000
400,34.650000
575,34.450000
750,34.650000
925,42.500000
1100,34.300000
1275,34.200000
1450,34.150000
1625,34.250000
1800,35.150000
1975,34.800000
2150,35.250000
2325,34.300000
2500,34.800000
2675,34.800000
2850,34.350000
3025,35.650000
3200,34.050000
3375,34.750000
3550,35.100000
3725,35.100000
3900,34.700000
4075,34.350000
4250,34.350000
4425,34.450000
4600,34.700000
4775,34.500000
4950,34.600000
